route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00659.jpg,none,none,0.95,"No smoke columns, flames, or heat haze are visible in this clear daytime landscape.",8064.4,892.0,6906.2,1432,463,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00672.jpg,none,none,0.95,"The image displays a rainy, overcast scene with a parking lot and hills, where the visible bright spots are vehicle lights and the gray haze is atmospheric weather rather than smoke or fire.",12481.0,888.0,11323.3,1432,758,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00678.jpg,none,none,0.95,"The image shows a daytime landscape with vegetation, buildings, and a road, with no visible flames, hotspots, or distinct smoke plumes; the rainbow artifact is a lens flare and the sky contains normal clouds.",30691.5,882.7,29452.5,1432,1960,66.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00695.jpg,none,none,0.95,No fire or smoke signals detected; the bright glare is identified as a lens flare from the sun.,9945.0,894.7,8732.8,1432,585,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00700.jpg,none,smoke,0.75,"The image exhibits a pervasive grayish haze obscuring the hillside and parking lot, which is consistent with smoke presence, though no active flames are visible.",18182.2,893.3,16981.6,1432,1133,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00701.jpg,none,none,0.95,No fire or smoke is visible in this clear daytime image of a hilly landscape and parking lot.,7871.5,884.8,6632.1,1432,444,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00707.jpg,none,none,0.95,No fire signals detected; the bright spots are lens flare from the sun and there is no smoke or flames visible in the vegetation.,10257.7,891.5,9077.8,1432,606,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00708.jpg,none,none,0.95,"The image shows a sunny landscape with significant lens flare artifacts in the upper left, but no visible smoke columns, flames, or heat haze indicative of a fire.",11622.7,881.0,10430.2,1432,697,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00723.jpg,none,smoke,0.85,"A faint, grayish smoke plume is visible rising from the hills in the background against the blue sky.",7519.0,899.4,6308.7,1432,422,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00724.jpg,none,none,0.95,"No smoke columns, flames, or heat haze are visible in this clear daytime landscape image.",9342.4,926.7,8144.3,1432,546,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00726.jpg,none,none,1.0,No fire signals such as smoke or flames are visible in this daytime landscape image.,7793.1,900.0,6583.6,1432,442,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00731.jpg,none,smoke,0.85,"Smoke is visible rising from the hills in the background, appearing as a faint grayish-white plume against the sky.",23188.1,888.0,21967.9,1432,1461,66.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00735.jpg,none,unknown,0.0,,63970.8,888.6,62675.9,1432,4096,65.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00747.jpg,none,smoke,0.85,"Hazy smoke plumes are visible in the sky above the hills, obscuring the blue sky.",9944.2,897.0,8772.7,1432,588,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00748.jpg,none,smoke,0.85,A column of smoke is visible rising from the hillside on the right side of the image.,16909.6,888.3,15734.3,1432,1051,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00749.jpg,none,none,0.95,"The image displays a clear daytime view of a hilly landscape and a parking lot with no visible smoke, flames, or heat haze.",6906.3,901.2,5740.1,1432,386,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00754.jpg,none,smoke,0.8,Faint grayish smoke plumes are rising from the dry hills in the background.,9009.6,883.7,7847.1,1432,525,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00761.jpg,none,smoke,0.6,A faint plume of smoke is visible rising from the ridge line in the distance.,39093.6,900.1,37785.9,1432,2509,66.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00768.jpg,none,none,0.95,"The image shows a foggy or overcast scene with a parking lot, but the gray haze obscuring the hills is consistent with weather conditions rather than smoke, and no bright fire hotspots are visible.",14968.1,903.0,13701.0,1432,916,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00776.jpg,none,smoke,0.65,"A faint, greyish smoke plume is visible rising from the hillside ridge on the left side of the image.",19651.0,886.1,18446.9,1432,1226,66.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00784.jpg,none,none,0.95,"No smoke columns, flames, or heat haze are visible in this daytime landscape image.",8575.5,887.7,7389.2,1432,494,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00787.jpg,none,unknown,0.0,,44421.4,892.4,43173.3,1432,2806,65.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00788.jpg,none,smoke,0.85,A diffuse grayish-white smoke plume is visible rising above the ridge line of the hills in the background.,9752.6,886.8,8574.2,1432,572,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00804.jpg,none,none,0.95,No fire or smoke detected; the blurry spots on the lens are raindrops.,7129.5,364.5,6449.1,902,433,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00822.jpg,none,unknown,0.0,,63964.7,888.2,62680.7,1432,4096,65.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00824.jpg,none,none,0.95,"The image displays a dry, hilly landscape with a parking lot in the foreground, but there are no visible smoke columns, flames, or heat haze indicating an active fire.",9745.3,888.3,8576.5,1432,575,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00830.jpg,none,none,0.95,"The image displays a dry, hilly landscape with a parking lot in the foreground under a clear blue sky, with no visible smoke plumes, flames, or heat haze indicating a fire event.",30782.0,897.9,29554.3,1432,1969,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00835.jpg,none,smoke,0.85,"A faint, diffuse plume of smoke is rising from the dry, hilly terrain in the background, visible against the sky.",8355.7,888.5,7192.2,1432,482,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00836.jpg,none,none,0.95,"No smoke columns, flames, or heat haze are visible in this clear daytime landscape image.",9150.3,895.9,7817.3,1432,525,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00837.jpg,none,unknown,0.0,,63770.7,901.8,62433.2,1432,4096,65.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00847.jpg,none,none,0.95,"No fire signals such as smoke columns, flames, or heat haze are visible in the image; the sky appears clear with only natural atmospheric haze.",17798.5,884.3,16523.2,1432,1104,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00850.jpg,none,none,0.95,"The image shows a dry, hilly landscape with a parking lot in the foreground, but there are no visible flames, smoke columns, or heat haze indicators present.",33092.6,884.9,31882.0,1432,2115,66.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00851.jpg,none,none,0.95,No fire signals such as smoke or flames are visible in this daytime landscape image.,7715.4,888.9,6542.9,1432,440,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00855.jpg,none,smoke,0.6,"Faint, diffuse smoke plumes are visible rising from the ridge line of the dry hills in the background.",32949.7,887.6,31709.5,1432,2110,66.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00856.jpg,none,smoke,0.85,"A faint grayish smoke plume is visible rising from the hills in the background, indicating a distant fire source.",9009.8,891.8,7852.3,1432,525,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00857.jpg,none,none,0.95,"No smoke columns, flames, or heat haze are visible in the hilly landscape or parking lot area.",8677.1,898.6,7480.4,1432,501,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00859.jpg,none,none,0.95,"No smoke columns, flames, or heat haze are visible in the hilly landscape or parking lot.",8354.1,892.5,7192.8,1432,482,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00889.jpg,none,none,0.95,"The image shows a landscape with hills covered in vegetation that appears charred or burnt, but there are no active flames, hotspots, or smoke plumes visible.",12347.5,893.4,11155.8,1432,745,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00895.jpg,none,none,1.0,No fire or smoke signals detected in the clear daylight image.,6178.0,909.3,5033.2,1432,337,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00897.jpg,none,none,0.95,No fire signals such as smoke or flames are visible in this daytime landscape image.,6685.6,892.2,5529.5,1432,371,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00898.jpg,none,none,0.95,No fire or smoke signals detected; the image shows a dark landscape with artificial street lighting and no abnormal glowing spots or smoke plumes.,9248.0,905.5,8043.9,1432,539,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00900.jpg,none,none,0.95,No fire or smoke signals detected; the image shows a dark landscape with artificial streetlights and distant residential lights on a hill.,11703.8,897.4,10516.7,1432,703,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00907.jpg,none,none,0.95,"The image shows a night or dawn scene with streetlights and no visible smoke, flames, or irregular hotspots indicative of fire.",15065.2,888.9,13904.8,1432,928,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00911.jpg,none,none,0.95,No fire signals or smoke are visible in this low-light landscape image; the bright spots are identified as streetlights and distant artificial lights.,10321.7,892.8,9168.6,1432,613,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00912.jpg,none,none,0.95,"The image shows a dark landscape with streetlights and distant lights along the ridge, but no smoke columns or irregular fire hotspots are visible.",17502.4,907.6,16284.9,1432,1087,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00913.jpg,none,none,0.95,"No fire signals such as smoke columns, flames, or heat haze are visible in this daytime landscape image.",8194.3,889.5,7008.0,1432,468,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00914.jpg,none,none,0.95,No fire signals or smoke are visible in this daytime landscape scene.,7693.6,885.2,6519.8,1432,435,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00916.jpg,none,none,0.98,"The image displays a daytime view of a hilly landscape with vegetation and buildings, showing no signs of smoke, flames, or heat haze.",6429.6,893.8,5254.0,1432,352,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00918.jpg,none,none,0.95,"No smoke columns, flames, or heat haze are visible in this daytime landscape image.",9720.3,885.9,8524.2,1432,570,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00920.jpg,none,none,0.95,No fire signals such as smoke or flames are visible in this daytime landscape image.,6761.9,881.7,5597.0,1432,375,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00923.jpg,none,none,1.0,No fire or smoke signals detected in the clear daylight landscape.,6214.3,891.2,5027.3,1432,337,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00928.jpg,none,none,0.95,No fire or smoke signals detected; the bright spots are identified as artificial streetlights and distant lights.,11810.6,911.1,10598.2,1432,710,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00930.jpg,none,none,0.95,No fire or smoke signals detected in the daytime landscape image.,6874.5,884.0,5703.6,1432,382,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00935.jpg,none,none,0.95,"No smoke columns, flames, or heat haze are visible in this daytime landscape image.",12108.3,901.2,10934.2,1432,732,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00938.jpg,none,none,0.95,No fire signals or smoke plumes are visible in this daytime landscape image.,6902.7,888.5,5748.1,1432,386,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00946.jpg,none,none,0.95,No fire signals or smoke are visible in the image; the bright lights are identified as artificial street lamps and distant residential lights.,10938.8,896.4,9763.4,1432,654,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00954.jpg,none,smoke,0.8,A faint grayish smoke plume is visible rising from the hillside in the upper left-center of the image.,8904.8,885.0,7707.8,1432,518,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00958.jpg,none,none,0.95,No fire signals such as smoke or flames are visible in this clear daytime landscape.,6891.7,893.8,5705.8,1432,383,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00976.jpg,none,smoke,0.85,A faint column of smoke is visible rising from the vegetation on the lower right side of the hill.,10437.2,893.3,9214.2,1432,617,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00979.jpg,none,none,0.95,"No fire signals such as smoke columns, flames, or heat haze are visible in this daytime landscape image.",9292.9,890.2,8102.2,1432,543,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00995.jpg,none,none,1.0,No fire signals such as smoke or flames are visible in this clear daytime landscape.,7758.2,887.9,6590.7,1432,442,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01003.jpg,none,smoke,0.75,Faint grayish smoke plumes are visible rising from the hills in the background.,15818.7,888.0,14605.1,1432,966,66.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01005.jpg,none,none,0.95,"No fire signals such as smoke columns, flames, or heat haze are visible in this daytime landscape image.",10069.0,903.1,8863.9,1432,596,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01009.jpg,none,none,0.95,No fire signals such as smoke or flames are visible in this daytime landscape image.,7262.8,888.0,6071.3,1432,408,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01010.jpg,none,none,0.95,"No fire signals such as smoke, flames, or heat haze are visible in this daytime landscape image.",7844.5,894.8,6661.7,1432,448,67.3
