route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00724.jpg,none,none,0.95,No visible signs of fire or smoke detected in the image.,6448.8,198.3,5894.6,859,316,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00726.jpg,none,smoke,0.75,Grayish-white plumes obscuring vegetation and hills suggest smoke presence.,8621.6,199.0,7968.7,859,427,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00731.jpg,none,none,0.95,No visible signs of fire activity detected.,6274.0,197.8,5734.2,859,307,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00735.jpg,none,none,0.95,"No visible signs of smoke, flames, or heat haze detected; scene appears to be a daytime outdoor area with vehicles and hills.",9567.8,198.5,8875.2,859,476,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00747.jpg,none,none,0.95,"No clear fire signals such as flames, smoke columns or hotspots detected in the image.",10000.4,198.0,9313.8,859,498,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00748.jpg,none,none,0.95,"No visible fire signals such as flames, hotspots, smoke columns, or heat haze detected in the image.",8806.0,199.0,8157.5,859,437,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00749.jpg,none,none,0.95,"No visible flames, heat haze, or irregular smoke patterns detected in the image.",9813.4,198.0,9163.4,859,489,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00754.jpg,none,none,0.95,No visible signs of fire or smoke detected in this image.,8733.2,198.0,8080.2,859,433,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00761.jpg,none,none,0.95,The image shows bright artificial lights from vehicles and streetlamps at night without visible smoke or fire indicators.,9419.8,198.3,8790.3,859,469,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00768.jpg,none,fire,0.75,Bright glowing spots indicative of fire sources amidst a nighttime scene with potential smoke haze.,12728.3,197.3,11959.8,859,639,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00776.jpg,none,fire,0.85,"A bright white/yellow/orange hotspot near the hillside suggests potential fire activity, though no clear smoke is detected.",12088.8,196.8,11344.5,859,604,53.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00784.jpg,none,none,0.95,"No clear signs of fire, flames, hotspots, or smoke are visible despite nighttime conditions and potential atmospheric haze.",9736.7,197.9,9074.6,859,483,53.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00787.jpg,none,none,0.95,"No fire signals detected; image shows nighttime parking lots with no bright spots, flames, smoke plumes, or heat haze.",10120.3,197.4,9428.8,859,503,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00788.jpg,none,none,0.95,No visible signs of active fires or smoke detected; scene appears to depict a typical nighttime urban environment.,9437.3,196.8,8773.5,859,469,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00804.jpg,none,none,0.3,"No distinct fire signals such as flames, hotspots, or smoky haze are clearly visible in the degraded image.",15354.4,198.0,14519.1,859,772,53.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00822.jpg,none,none,0.95,"The image shows a clear night scene in an urban park area near hills, with no visible fire indicators such as smoke plumes or bright hotspots.",7150.6,197.7,6590.8,859,352,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00824.jpg,none,none,0.95,"No visible flames, hotspots, or smoke detected in the image.",8188.3,198.3,7559.8,859,404,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00830.jpg,none,none,0.95,No visible smoke columns or flames detected; the image shows nighttime lighting from streetlamps with no signs of fire activity.,9388.5,198.7,8704.1,859,465,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00835.jpg,none,none,0.95,"No fire signals detected in low-quality conditions, no visible flames or abnormal hotspots.",9689.6,197.3,9012.8,859,481,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00836.jpg,none,none,0.95,"No visible fire signals such as smoke columns, flames, or heat haze detected; natural daylight conditions with clear skies and normal vegetation.",8136.3,198.7,7490.5,859,402,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00837.jpg,none,none,0.95,No visible fire or smoke detected in the image.,6133.0,197.4,5606.4,859,300,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00847.jpg,none,none,0.95,"No visible fire signals such as flames, hotspots, or smoke detected in the image.",7841.9,198.4,7243.8,859,388,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00850.jpg,none,none,0.95,No visible signs of fire or smoke detected in the image.,9473.0,198.3,8841.2,859,473,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00851.jpg,none,none,0.95,No visible signs of active fires or smoke in the image.,8730.0,197.6,8074.9,859,432,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00855.jpg,none,none,0.95,No visible fire signals such as smoke columns or flames detected in the image.,8107.7,196.5,7502.8,859,400,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00856.jpg,none,none,0.95,No visible signs of fire or smoke detected in the image.,7896.6,196.5,7295.8,859,389,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00857.jpg,none,none,0.95,"No signs of smoke, flames, or heat haze detected in the parking lot area adjacent to vegetation-covered hills.",9938.0,198.9,9228.0,859,493,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00859.jpg,none,none,0.95,No visible signs of smoke or fire detected; the image shows typical daytime landscape features without abnormal glowing spots.,8017.1,197.0,7392.5,859,395,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00889.jpg,none,none,0.75,"No visible fire signals such as flames, smoke columns, or heat haze detected in the landscape.",9505.3,197.6,8823.5,859,471,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00895.jpg,none,none,0.95,"The image shows a clear day with no visible smoke, fire spots or haze affecting the horizon.",10411.8,197.2,9655.2,859,517,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00897.jpg,none,none,0.95,"No visible signs of fire, smoke plumes, or hotspots present in the image.",5058.6,196.5,4541.0,859,244,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00898.jpg,none,none,0.95,No visible fire signals detected; bright spots appear to be artificial lights.,7697.0,197.9,7081.0,859,379,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00900.jpg,none,none,0.7,No clear fire or smoke signals detected; bright spots are likely streetlights.,8693.7,198.6,7989.1,859,429,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00907.jpg,none,both,0.75,Bright glowing spots and hazy textures suggest both active flames and smoke in the night-time scene.,7371.2,197.1,6807.6,859,363,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00911.jpg,none,none,0.95,No fire or smoke detected; the scene shows nighttime lighting with no irregular glowing spots.,5776.1,196.8,5240.7,859,282,53.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00912.jpg,none,none,0.95,No visible smoke columns or flames detected in the nighttime image with artificial lighting present.,7241.2,197.2,6663.3,859,357,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00913.jpg,none,none,0.95,No visible smoke columns or flames detected; the scene appears calm with industrial structures and vegetation.,10515.3,198.4,9814.9,859,525,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00914.jpg,none,none,0.95,"No visible fire signals such as flames, hotspots, or distinct smoke plumes detected in the hazy outdoor scene.",9195.9,198.1,8511.8,859,457,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00916.jpg,none,none,0.95,"No visible smoke, flames, or heat haze detected; scene appears clear with natural vegetation and infrastructure.",8410.9,198.9,7771.7,859,417,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00918.jpg,none,none,0.75,No visible smoke or flames detected; bright spots likely represent artificial lights.,6464.1,198.7,5917.8,859,317,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00920.jpg,none,none,0.95,No visible smoke or flames present; clear sky and natural vegetation observed.,6973.7,196.9,6411.7,859,343,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00923.jpg,none,none,0.95,"No evidence of active fires, flames, smoke columns, or heat haze detected.",9782.2,197.7,9101.3,859,487,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00928.jpg,none,none,0.95,No visible fire signals detected; bright spots correspond to artificial lighting along roads.,6938.4,198.7,6383.6,859,342,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00930.jpg,none,none,0.95,"No visible signs of active fire, smoke columns, or heat haze detected in the industrial area.",8916.3,197.2,8304.1,859,444,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00935.jpg,none,none,0.95,No visible signs of active fires or smoke; haze may be due to environmental conditions.,11438.9,198.0,10750.9,859,575,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00938.jpg,none,none,0.95,"No visible flames, smoke plumes, or heat signatures detected in the image.",6628.7,197.8,6093.2,859,327,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00946.jpg,none,none,0.75,The image shows artificial lighting from a structured grid pattern typical of urban or roadside infrastructure without visible signs of active fires (flames/smoke) in the low-quality night-time capture.,8566.6,198.8,7965.4,859,427,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00954.jpg,none,none,0.9,"No visible flames, hotspots, or smoke detected; scene appears calm with natural vegetation and cloudy sky.",8422.0,197.6,7837.7,859,420,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00958.jpg,none,none,0.95,"No visible flames, smoke columns, or heat haze detected in the image.",6941.8,198.2,6397.6,859,343,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00976.jpg,none,smoke,0.85,"Multiple grayish-white plumes rising from ground sources suggest distant fires or controlled burns, with no visible flames.",15525.2,196.5,14707.8,859,784,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00979.jpg,none,none,0.95,No fire signals detected; clear daytime scene with natural vegetation and infrastructure.,8316.2,197.1,7726.8,859,414,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00995.jpg,none,none,0.95,"No visible flames, hotspots, or significant smoke detected.",7428.8,197.0,6870.0,859,367,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01003.jpg,none,none,0.95,No visible signs of fire or smoke detected; image shows daytime landscape with potential distant light sources.,7560.4,196.4,6990.3,859,374,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01005.jpg,none,none,0.75,No distinct flames or hotspots observed; hazy areas may represent natural atmospheric conditions rather than active fire signals.,13571.8,197.2,12756.0,859,680,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01009.jpg,none,none,0.95,No visible smoke or flames detected; the image shows normal daytime conditions with parked cars and vegetation.,8777.1,197.5,8135.5,859,435,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01010.jpg,none,smoke,0.7,Grayish-white haze rising from vegetation-covered hills suggesting potential smoke.,8131.4,197.6,7551.2,859,403,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01017.jpg,none,none,0.95,No visible signs of fire or smoke detected; image shows artificial lighting and natural terrain under low-light conditions.,9300.0,198.4,8675.1,859,463,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01036.jpg,none,none,0.95,No visible fire signals detected; the scene shows nighttime lighting from structures with no smoke or flame indicators.,10301.0,197.9,9629.9,859,514,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01040.jpg,none,none,0.95,"No visible smoke plumes, flames, or hotspots detected in the image.",7757.4,197.3,7148.3,859,382,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01045.jpg,none,fire,0.85,Bright white/yellow glowing spot near bottom left suggests fire hotspot.,9063.1,197.7,8436.4,859,449,53.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01051.jpg,none,none,0.85,No visible fire signals or smoke detected; image shows nighttime scene with streetlights.,8320.1,197.9,7727.1,859,413,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01053.jpg,none,none,0.95,No visible flames or smoke detected; image shows a hilly landscape under daylight conditions.,7928.9,197.5,7332.1,859,393,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01054.jpg,none,none,0.95,No visible fire signals detected; environment appears calm and undisturbed.,10249.9,196.9,9592.3,859,513,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01055.jpg,none,none,0.95,"No signs of smoke, flames, or heat haze detected in a clear daytime landscape.",6122.1,197.7,5618.5,859,301,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01067.jpg,none,none,0.85,No clear fire signals such as flames or smoke are visible in this night-time image with potential overexposed areas likely representing artificial lighting rather than natural fire sources.,11204.6,197.1,10495.9,859,560,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01075.jpg,none,none,0.95,"No visible fire signals such as smoke columns, flames, or heat haze are present in the image.",6367.8,197.5,5812.0,859,311,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01085.jpg,none,none,0.95,No fire signals detected as the scene appears clear with natural lighting and visibility.,6851.5,198.0,6299.0,859,336,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01087.jpg,none,none,0.95,No fire signals detected; clear daytime urban landscape with vegetation.,5155.4,197.5,4648.5,859,249,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01099.jpg,none,none,0.95,No visible flames or smoke columns observed in the image.,11094.1,196.5,10381.0,859,553,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01111.jpg,none,none,0.95,No visible fire signals such as flames or distinct smoke plumes detected; the scene appears calm with natural lighting and no irregular glowing spots.,7871.2,198.7,7285.9,859,388,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01114.jpg,none,none,0.95,The image shows a hilly landscape with no visible fire signals such as bright glowing spots or smoke plumes.,9592.6,197.1,8924.7,859,476,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01115.jpg,none,none,0.95,"No visible fire signals such as hotspots, flames, or distinct smoke plumes detected in the image.",8679.9,199.3,8026.8,859,429,53.4
