route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00895.jpg,none,none,0.0,No fire signals detected in the image.,818.2,266.2,393.3,1201,47,119.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00897.jpg,none,none,0.0,No fire signals detected in the image.,820.8,266.4,340.0,1201,47,138.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00898.jpg,none,none,0.0,No clear indication of fire or smoke in the image.,847.1,266.6,398.2,1201,50,125.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00900.jpg,none,none,0.0,No fire signals detected in the image.,809.6,269.2,366.7,1201,47,128.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00907.jpg,none,none,0.0,No fire signals detected in the image.,813.8,262.7,368.1,1201,47,127.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00911.jpg,none,none,0.0,No fire signals detected in the image.,809.4,268.5,375.0,1201,47,125.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00912.jpg,none,none,0.0,No fire signals detected in the image.,817.2,272.3,356.0,1201,47,132.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00913.jpg,none,none,0.0,No fire signals detected in the image.,814.2,268.0,360.8,1201,47,130.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00914.jpg,none,none,0.0,No fire signals detected in the image.,814.4,267.3,364.9,1201,47,128.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00916.jpg,none,none,0.0,No fire signals detected in the image.,813.9,264.9,397.0,1201,47,118.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00918.jpg,none,none,0.0,No fire signals detected in the image.,812.0,265.4,382.1,1201,47,123.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00920.jpg,none,none,0.0,No fire signals detected in the image.,813.5,263.4,364.6,1201,47,128.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00923.jpg,none,none,0.0,No fire signals detected in the image.,821.4,269.7,394.3,1201,47,119.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00928.jpg,none,none,0.0,No fire signals detected in the image.,818.2,259.5,379.1,1201,47,124.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00930.jpg,none,none,0.0,No fire signals detected in the image.,818.4,268.7,362.5,1201,47,129.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00935.jpg,none,none,0.0,No fire signals detected in the image.,811.3,265.3,368.3,1201,47,127.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00938.jpg,none,none,0.0,No fire signals detected in the image.,817.1,270.0,363.4,1201,47,129.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00946.jpg,none,none,0.0,No fire signals detected in the image.,816.9,268.6,340.3,1201,47,138.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00954.jpg,none,none,0.0,No fire signals detected in the image.,824.4,268.7,340.4,1201,47,138.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00958.jpg,none,none,0.0,No fire signals detected in the image.,820.5,261.0,333.0,1201,47,141.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00976.jpg,none,none,0.0,No fire signals detected in the image.,814.9,268.2,372.2,1201,47,126.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00979.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,881.8,269.3,433.1,1201,53,122.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF00995.jpg,none,none,0.0,No fire signals detected in the image.,822.1,268.7,392.3,1201,47,119.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01003.jpg,none,none,0.0,No fire signals detected in the image.,817.4,257.1,357.5,1201,47,131.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01005.jpg,none,none,0.0,No fire signals detected in the image.,821.1,265.5,359.9,1201,47,130.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01009.jpg,none,none,0.0,No fire signals detected in the image.,820.8,265.1,370.2,1201,47,127.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01010.jpg,none,none,0.0,No fire signals detected in the image.,816.2,268.9,368.5,1201,47,127.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01017.jpg,none,none,0.0,No fire signals detected in the image.,820.0,265.9,364.8,1201,47,128.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01036.jpg,none,none,0.0,The image provided is too blurry and lacks clear visual cues to confidently identify any fire signals.,957.0,256.6,473.7,1201,61,128.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01040.jpg,none,none,0.0,No fire signals detected in the image.,821.2,268.7,371.5,1201,47,126.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01045.jpg,none,none,0.0,No fire signals detected in the image.,815.8,268.7,337.5,1201,47,139.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01051.jpg,none,none,0.0,No fire or smoke detected in the image.,823.8,263.8,377.5,1201,48,127.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01053.jpg,none,none,0.0,No fire signals detected in the image.,815.9,263.4,324.8,1201,47,144.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01054.jpg,none,none,0.0,No fire signals detected in the image.,806.4,263.0,376.0,1201,47,125.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01055.jpg,none,none,0.0,No fire signals detected in the image.,819.2,269.5,437.3,1201,47,107.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01067.jpg,none,none,0.0,No fire signals detected in the image.,815.1,267.5,440.0,1201,47,106.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01075.jpg,none,none,0.0,No fire signals detected in the image.,825.1,264.1,434.5,1201,47,108.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01085.jpg,none,none,0.0,No fire signals detected in the image.,819.1,267.5,429.7,1201,47,109.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01087.jpg,none,none,0.0,No fire signals detected in the image.,825.1,268.9,431.8,1201,47,108.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01099.jpg,none,none,0.0,No fire or smoke signals detected in the image.,836.2,271.7,453.1,1201,49,108.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01111.jpg,none,none,0.0,No fire signals detected in the image.,820.5,272.1,411.4,1201,47,114.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01114.jpg,none,none,0.0,No fire signals detected in the image.,823.6,267.4,424.8,1201,47,110.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01115.jpg,none,none,0.0,No fire signals detected in the image.,831.6,269.4,437.2,1201,47,107.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01120.jpg,none,none,0.0,No fire signals detected in the image.,824.2,269.8,427.0,1201,47,110.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01124.jpg,none,none,0.0,No fire signals detected in the image.,827.0,274.0,412.0,1201,47,114.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01126.jpg,none,none,0.0,No fire signals detected in the image.,822.6,268.4,434.0,1201,47,108.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01129.jpg,none,none,0.0,No fire signals detected in the image.,828.9,267.1,431.5,1201,47,108.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01131.jpg,none,none,0.0,No fire signals detected in the image.,825.3,272.8,446.3,1201,47,105.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01140.jpg,none,none,0.0,No fire signals detected in the image.,825.7,272.6,431.5,1201,47,108.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01145.jpg,none,none,0.0,No fire signals detected in the image.,824.4,269.1,416.2,1201,47,112.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01147.jpg,none,none,0.0,No fire signals detected in the image.,822.2,271.0,409.4,1201,47,114.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01149.jpg,none,none,0.0,No fire signals detected in the image.,823.9,265.7,394.4,1201,47,119.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01155.jpg,none,none,0.0,No clear indication of fire or smoke in the image.,855.7,265.0,406.5,1201,50,123.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01157.jpg,none,none,0.0,No fire signals detected in the image.,815.1,262.5,366.7,1201,47,128.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01163.jpg,none,none,0.0,No fire signals detected in the image.,814.5,268.3,323.3,1201,47,145.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01164.jpg,none,none,0.0,No fire signals detected in the image.,814.9,267.1,361.2,1201,47,130.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01169.jpg,none,none,0.0,The image provided is of low quality and does not show any clear signs of fire or smoke.,936.4,265.7,413.6,1201,58,140.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01181.jpg,none,none,0.0,No fire signals detected in the image.,809.5,269.9,398.8,1201,47,117.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01184.jpg,none,none,0.0,No fire signals detected in the image.,814.1,266.9,396.8,1201,47,118.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01186.jpg,none,none,0.0,No fire or smoke signals detected in the image.,835.3,259.8,409.4,1201,49,119.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01190.jpg,none,none,0.0,No fire signals detected in the image.,821.5,260.5,357.5,1201,47,131.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01193.jpg,none,none,0.0,The image provided is too blurry and lacks clear visual cues to confidently identify any fire signals.,964.3,270.9,462.0,1201,61,132.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01195.jpg,none,none,0.0,No fire or smoke signals detected in the image.,837.6,269.0,368.8,1201,49,132.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01204.jpg,none,none,0.0,No clear signs of fire or smoke in the image provided.,858.1,269.6,398.4,1201,51,128.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01218.jpg,none,none,0.0,No fire signals detected in the image.,813.2,266.4,379.1,1201,47,124.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01224.jpg,none,none,0.0,No fire signals detected in the image.,823.7,270.1,347.3,1201,47,135.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01245.jpg,none,none,0.0,No fire signals detected in the image.,820.7,272.9,314.1,1201,47,149.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01265.jpg,none,none,0.0,No fire signals detected in the image.,814.8,267.9,353.5,1201,47,133.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01267.jpg,none,none,0.0,No fire signals detected in the image.,817.7,268.2,349.4,1201,47,134.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01273.jpg,none,none,0.0,No fire signals detected in the image.,816.3,268.4,371.9,1201,47,126.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01274.jpg,none,none,0.0,No fire signals detected in the image.,821.6,256.8,389.2,1201,47,120.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01277.jpg,none,none,0.0,No fire signals detected in the image.,816.1,268.0,338.8,1201,47,138.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01282.jpg,none,none,0.0,No visible fire signals in the image.,809.3,268.7,337.8,1201,47,139.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01286.jpg,none,none,0.0,No fire signals detected in the image.,818.4,266.6,399.5,1201,47,117.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01294.jpg,none,none,0.0,No fire signals detected in the image.,827.4,263.6,341.4,1201,47,137.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01296.jpg,none,none,0.0,No fire signals detected in the image.,820.3,264.3,352.9,1201,47,133.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01305.jpg,none,none,0.0,No fire signals detected in the image.,820.1,266.9,378.1,1201,47,124.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01317.jpg,none,none,0.0,No clear signs of fire or smoke in the image.,844.3,269.4,381.7,1201,50,131.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01319.jpg,none,none,0.0,No fire signals detected in the image.,828.3,269.0,369.1,1201,47,127.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01338.jpg,none,none,0.0,No fire signals detected in the image.,819.4,269.6,362.7,1201,47,129.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01339.jpg,none,none,0.0,No fire signals detected in the image.,815.2,270.7,317.9,1201,47,147.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01343.jpg,none,none,0.0,No fire signals detected in the image.,817.4,262.8,347.2,1201,47,135.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01354.jpg,none,none,0.0,No fire signals detected in the image.,821.0,268.3,363.3,1201,47,129.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01361.jpg,none,none,0.0,The image provided is too blurry and lacks clear visual cues to confidently identify any fire signals.,978.7,273.6,444.6,1201,61,137.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01377.jpg,none,none,0.0,The image provided is too blurry and of low quality to confidently detect any fire signals.,933.9,271.1,454.4,1201,58,127.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01383.jpg,none,none,0.0,No fire signals detected in the image.,830.2,272.0,384.8,1201,47,122.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01385.jpg,none,none,0.0,No fire signals detected in the image.,822.4,271.0,369.7,1201,47,127.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01387.jpg,none,none,0.0,No fire signals detected in the image.,816.8,265.9,346.4,1201,47,135.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01389.jpg,none,none,0.0,No fire signals detected in the image.,817.6,272.2,374.7,1201,47,125.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01395.jpg,none,none,0.0,No fire signals detected in the image.,819.6,267.6,367.4,1201,47,127.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01402.jpg,none,none,0.0,No fire signals detected in the image.,821.5,272.2,350.3,1201,47,134.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01406.jpg,none,none,0.0,No fire signals detected in the image.,827.5,268.8,333.2,1201,47,141.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01410.jpg,none,none,0.0,No fire signals detected in the image.,833.9,272.1,355.1,1201,47,132.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01418.jpg,none,none,0.0,No fire signals detected in the image.,824.4,273.4,353.7,1201,47,132.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01429.jpg,none,none,0.0,No fire signals detected in the image.,824.7,259.4,342.1,1201,47,137.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01433.jpg,none,none,0.0,No fire signals detected in the image.,822.2,270.7,345.3,1201,47,136.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01446.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,883.6,267.4,377.5,1201,53,140.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01452.jpg,none,none,0.0,No fire signals detected in the image.,818.9,268.4,361.4,1201,47,130.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01458.jpg,none,none,0.0,No fire signals detected in the image.,826.6,274.0,364.8,1201,47,128.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01463.jpg,none,none,0.0,No fire signals detected in the image.,832.5,268.0,400.8,1201,47,117.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01465.jpg,none,none,0.0,No fire signals detected in the image.,820.4,266.0,380.0,1201,47,123.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01467.jpg,none,none,0.0,No fire signals detected in the image.,814.0,267.4,351.4,1201,47,133.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01469.jpg,none,none,0.0,No fire signals detected in the image.,820.4,271.2,359.8,1201,47,130.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01487.jpg,none,none,0.0,No fire signals detected in the image.,824.3,266.4,354.2,1201,47,132.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01494.jpg,none,none,0.0,No fire signals detected in the image.,815.6,268.6,370.6,1201,47,126.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01495.jpg,none,none,0.0,No fire signals detected in the image.,827.0,264.0,340.8,1201,47,137.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01499.jpg,none,none,0.0,No fire signals detected in the image.,828.1,256.6,394.1,1201,47,119.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\AoF01518.jpg,none,none,0.0,No fire signals detected in the image.,825.2,269.2,340.1,1201,47,138.2
